 -8.00000000e+00 8.00000000e+00 2.70000000e+01
 -7.84087857e+00 7.98355340e+00 2.68648825e+01
 -7.68350838e+00 7.96625063e+00 2.67315187e+01
 -7.52788025e+00 7.94814593e+00 2.65998910e+01
 -7.37398458e+00 7.92929187e+00 2.64699811e+01
 -7.22181131e+00 7.90973937e+00 2.63417705e+01
 -7.07135002e+00 7.88953771e+00 2.62152399e+01
 -6.92258989e+00 7.86873461e+00 2.60903699e+01
 -6.77551975e+00 7.84737620e+00 2.59671406e+01
 -6.63012808e+00 7.82550712e+00 2.58455316e+01
 -6.48640305e+00 7.80317052e+00 2.57255226e+01
 -6.34433251e+00 7.78040809e+00 2.56070929e+01
 -6.20390405e+00 7.75726010e+00 2.54902215e+01
 -6.06510495e+00 7.73376546e+00 2.53748874e+01
 -5.92792228e+00 7.70996170e+00 2.52610695e+01
 -5.79234284e+00 7.68588506e+00 2.51487465e+01
 -5.65835321e+00 7.66157049e+00 2.50378972e+01
 -5.52593979e+00 7.63705170e+00 2.49285002e+01
 -5.39508875e+00 7.61236117e+00 2.48205343e+01
 -5.26578610e+00 7.58753022e+00 2.47139782e+01
 -5.13801768e+00 7.56258900e+00 2.46088107e+01
 -5.01176917e+00 7.53756656e+00 2.45050108e+01
 -4.88702612e+00 7.51249085e+00 2.44025573e+01
 -4.76377395e+00 7.48738878e+00 2.43014294e+01
 -4.64199795e+00 7.46228623e+00 2.42016063e+01
 -4.52168331e+00 7.43720807e+00 2.41030675e+01
 -4.40281514e+00 7.41217824e+00 2.40057924e+01
 -4.28537843e+00 7.38721971e+00 2.39097610e+01
 -4.16935814e+00 7.36235456e+00 2.38149530e+01
 -4.05473913e+00 7.33760400e+00 2.37213487e+01
 -3.94150621e+00 7.31298837e+00 2.36289285e+01
 -3.82964415e+00 7.28852718e+00 2.35376730e+01
 -3.71913769e+00 7.26423917e+00 2.34475630e+01
 -3.60997151e+00 7.24014228e+00 2.33585796e+01
 -3.50213030e+00 7.21625371e+00 2.32707043e+01
 -3.39559871e+00 7.19258993e+00 2.31839186e+01
 -3.29036141e+00 7.16916671e+00 2.30982044e+01
 -3.18640304e+00 7.14599916e+00 2.30135440e+01
 -3.08370825e+00 7.12310170e+00 2.29299197e+01
 -2.98226173e+00 7.10048816e+00 2.28473142e+01
 -2.88204816e+00 7.07817171e+00 2.27657107e+01
 -2.78305224e+00 7.05616497e+00 2.26850923e+01
 -2.68525873e+00 7.03447997e+00 2.26054428e+01
 -2.58865240e+00 7.01312818e+00 2.25267458e+01
 -2.49321807e+00 6.99212057e+00 2.24489858e+01
 -2.39894059e+00 6.97146756e+00 2.23721470e+01
 -2.30580488e+00 6.95117910e+00 2.22962144e+01
 -2.21379591e+00 6.93126464e+00 2.22211728e+01
 -2.12289869e+00 6.91173321e+00 2.21470078e+01
