9.982876712328767610e-01 9.982876712328767610e-01 9.897260273972602329e-01 9.726027397260273988e-01 9.332191780821917915e-01 8.869863013698630061e-01 8.184931506849315586e-01 7.859589041095890183e-01 7.654109589041095951e-01 7.260273972602739878e-01 6.558219178082191902e-01 6.164383561643835829e-01 5.650684931506849695e-01 5.051369863013698280e-01 4.383561643835616195e-01 3.698630136986301165e-01 3.236301369863013866e-01 2.739726027397260122e-01 2.500000000000000000e-01 2.037671232876712424e-01 1.729452054794520521e-01 1.404109589041095951e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.897260273972602329e-01 9.708904109589041598e-01 9.315068493150684414e-01 8.818493150684931781e-01 8.116438356164383805e-01 7.791095890410958402e-01 7.585616438356164171e-01 7.191780821917808098e-01 6.489726027397260122e-01 6.095890410958904049e-01 5.582191780821917915e-01 4.982876712328767055e-01 4.315068493150684970e-01 3.630136986301369939e-01 3.167808219178082085e-01 2.671232876712328896e-01 2.431506849315068497e-01 1.969178082191780921e-01 1.660958904109589018e-01 1.335616438356164448e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.897260273972602329e-01 9.674657534246575707e-01 9.280821917808219634e-01 8.767123287671232390e-01 8.065068493150684414e-01 7.739726027397260122e-01 7.534246575342465890e-01 7.140410958904109817e-01 6.438356164383561842e-01 6.044520547945205768e-01 5.530821917808219634e-01 4.931506849315068219e-01 4.263698630136986134e-01 3.578767123287671104e-01 3.116438356164383805e-01 2.619863013698630061e-01 2.380136986301369939e-01 1.917808219178082085e-01 1.609589041095890460e-01 1.284246575342465890e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.897260273972602329e-01 9.657534246575342207e-01 9.246575342465753744e-01 8.732876712328767610e-01 8.030821917808219634e-01 7.705479452054794232e-01 7.500000000000000000e-01 7.106164383561643927e-01 6.404109589041095951e-01 6.010273972602739878e-01 5.496575342465753744e-01 4.897260273972602884e-01 4.229452054794520799e-01 3.544520547945205213e-01 3.082191780821917915e-01 2.585616438356164171e-01 2.345890410958904049e-01 1.883561643835616473e-01 1.575342465753424570e-01 1.250000000000000000e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.880136986301369939e-01 9.640410958904109817e-01 9.212328767123287854e-01 8.681506849315068219e-01 7.979452054794520244e-01 7.654109589041095951e-01 7.448630136986301720e-01 7.054794520547945647e-01 6.352739726027397671e-01 5.958904109589041598e-01 5.445205479452054353e-01 4.845890410958904049e-01 4.178082191780821963e-01 3.493150684931506933e-01 3.030821917808219079e-01 2.534246575342465890e-01 2.294520547945205491e-01 1.832191780821917915e-01 1.523972602739726012e-01 1.198630136986301303e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.880136986301369939e-01 9.623287671232876317e-01 9.178082191780821963e-01 8.647260273972602329e-01 7.945205479452054353e-01 7.619863013698630061e-01 7.414383561643835829e-01 7.020547945205479756e-01 6.318493150684931781e-01 5.924657534246575707e-01 5.410958904109589573e-01 4.811643835616438158e-01 4.143835616438356073e-01 3.458904109589041043e-01 2.996575342465753189e-01 2.500000000000000000e-01 2.260273972602739601e-01 1.797945205479452024e-01 1.489726027397260399e-01 1.164383561643835552e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.880136986301369939e-01 9.606164383561643927e-01 9.160958904109589573e-01 8.613013698630136439e-01 7.910958904109589573e-01 7.585616438356164171e-01 7.380136986301369939e-01 6.986301369863013866e-01 6.284246575342465890e-01 5.890410958904109817e-01 5.376712328767123683e-01 4.777397260273972823e-01 4.109589041095890183e-01 3.424657534246575152e-01 2.962328767123287854e-01 2.465753424657534110e-01 2.226027397260273988e-01 1.763698630136986412e-01 1.455479452054794509e-01 1.130136986301369800e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.880136986301369939e-01 9.589041095890410427e-01 9.143835616438356073e-01 8.595890410958904049e-01 7.893835616438356073e-01 7.568493150684931781e-01 7.363013698630136439e-01 6.969178082191780366e-01 6.267123287671232390e-01 5.873287671232876317e-01 5.359589041095890183e-01 4.760273972602739878e-01 4.092465753424657793e-01 3.407534246575342207e-01 2.945205479452054909e-01 2.448630136986301442e-01 2.208904109589041043e-01 1.746575342465753466e-01 1.438356164383561564e-01 1.113013698630136994e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.863013698630136439e-01 9.571917808219178037e-01 9.126712328767123683e-01 8.578767123287671659e-01 7.876712328767123683e-01 7.551369863013698280e-01 7.345890410958904049e-01 6.952054794520547976e-01 6.250000000000000000e-01 5.856164383561643927e-01 5.342465753424657793e-01 4.743150684931506933e-01 4.075342465753424848e-01 3.390410958904109817e-01 2.928082191780821963e-01 2.431506849315068497e-01 2.191780821917808098e-01 1.729452054794520521e-01 1.421232876712328896e-01 1.095890410958904049e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.863013698630136439e-01 9.554794520547945647e-01 9.109589041095890183e-01 8.561643835616438158e-01 7.859589041095890183e-01 7.534246575342465890e-01 7.328767123287671659e-01 6.934931506849315586e-01 6.232876712328767610e-01 5.839041095890410427e-01 5.325342465753424293e-01 4.726027397260273988e-01 4.058219178082191902e-01 3.373287671232876872e-01 2.910958904109589018e-01 2.414383561643835552e-01 2.174657534246575430e-01 1.712328767123287576e-01 1.404109589041095951e-01 1.078767123287671242e-01
9.982876712328767610e-01 9.982876712328767610e-01 9.845890410958904049e-01 9.520547945205479756e-01 9.058219178082191902e-01 8.510273972602739878e-01 7.808219178082191902e-01 7.465753424657534110e-01 7.260273972602739878e-01 6.866438356164383805e-01 6.164383561643835829e-01 5.770547945205479756e-01 5.256849315068493622e-01 4.657534246575342207e-01 3.989726027397260122e-01 3.304794520547945091e-01 2.842465753424657793e-01 2.345890410958904049e-01 2.106164383561643927e-01 1.643835616438356073e-01 1.335616438356164448e-01 1.010273972602739739e-01
