7.354942541316935589e-01 -1.842036267430811614e-01 1.813313708957504655e+00
5.802171403184647192e-01 -3.273155826271469393e-01 1.665270432959811364e+00
4.273067227604869234e-01 -4.644703374828312303e-01 1.489920214550566335e+00
2.802142176097818238e-01 -5.918459345826663220e-01 1.290505701655905391e+00
1.409815176473952769e-01 -7.044631535800575106e-01 1.071078042788998319e+00
1.176920947962208780e-02 -7.982258250835524427e-01 8.366986046861786264e-01
-1.077513483669767375e-01 -8.677260560119982591e-01 5.933558744519399353e-01
-2.208734886083535132e-01 -9.065334634409630832e-01 3.481572229885519509e-01
-3.337154520761265730e-01 -9.083830813111016811e-01 1.094634883778309586e-01
-4.539604567504719745e-01 -8.690992573710275559e-01 -1.134006221516997703e-01
-5.851449392670098337e-01 -7.922507672612546514e-01 -3.113879233000609870e-01
-7.276820567756484559e-01 -6.869105141041011997e-01 -4.776153318688767246e-01
-8.828009770682965218e-01 -5.629448929562006487e-01 -6.077366545720994662e-01
-1.047859489179395975e+00 -4.345241527197097331e-01 -7.006238155134550949e-01
-1.187462241848857847e+00 -3.459700371372309013e-01 -7.608114747360515961e-01
-1.237731075891726151e+00 -3.529940632886354734e-01 -8.092358898780329657e-01
-1.266720049069417486e+00 -3.763904891010814158e-01 -8.601550045315651261e-01
-1.290923158459010844e+00 -3.970490068013437512e-01 -9.140110739236479986e-01
-1.311428845679114996e+00 -4.122917214085556337e-01 -9.697925684199754093e-01
-1.325725436119353118e+00 -4.233409648816344739e-01 -1.026155899400637672e+00
-1.334503528067239486e+00 -4.282653393486143822e-01 -1.081846830729117803e+00
-1.336296109741288873e+00 -4.276086975384097988e-01 -1.135421546467971776e+00
-1.331567160728781785e+00 -4.201719668939203345e-01 -1.185502577344700104e+00
-1.319260387745445184e+00 -4.066356975765912929e-01 -1.230628759371616754e+00
-1.300298354473421902e+00 -3.859526565806251641e-01 -1.269472116585695476e+00
-1.273776368163335615e+00 -3.593174240461404767e-01 -1.300684722422798645e+00
-1.240955189926805868e+00 -3.260380185760679561e-01 -1.323133103136603594e+00
-1.201406402456281164e+00 -2.875342854165428008e-01 -1.335748557106800627e+00
-1.156430805933908346e+00 -2.437882756443263965e-01 -1.337728507019098734e+00
-1.106322936132354995e+00 -1.961627227601670242e-01 -1.328436692682157139e+00
-1.052435128698980815e+00 -1.452337094348652990e-01 -1.307534197864816505e+00
-9.956057411223623310e-01 -9.238429731839777059e-02 -1.274924936908177431e+00
-9.371081783450276870e-01 -3.877285355015547968e-02 -1.230822383658283226e+00
-8.783190984687806457e-01 1.437963857072929903e-02 -1.175746457248622034e+00
-8.204462974584693091e-01 6.556723299795741422e-02 -1.110509075732917683e+00
-7.648594488157297588e-01 1.134153744102654460e-01 -1.036231631746064474e+00
-7.129487343020276535e-01 1.566086903129103591e-01 -9.543252900993576260e-01
-6.659928018361016555e-01 1.938299379434370584e-01 -8.664610476751928303e-01
-6.250375824340127506e-01 2.237057923497704770e-01 -7.745235033848365536e-01
-5.912759128600244551e-01 2.452874951594244679e-01 -6.806083403665557086e-01
-5.656558697076008446e-01 2.577022878536904815e-01 -5.869382439476586999e-01
-5.491786165732409630e-01 2.605384408008324382e-01 -4.958563615368391519e-01
-5.421884943054122719e-01 2.530906736775794252e-01 -4.096154639982990675e-01
-5.454539123357733388e-01 2.355817667699860174e-01 -3.304938957948332368e-01
-5.593469547753094906e-01 2.082527641948105357e-01 -2.606007750008059731e-01
-5.843108786198789595e-01 1.718345384520252872e-01 -2.018049293593342508e-01
-6.205795983069303245e-01 1.271901174138937995e-01 -1.556758125772569334e-01
-6.685519835368934904e-01 7.570602784466193280e-02 -1.235549228055252552e-01
-7.278553061789633238e-01 1.811947032126953738e-02 -1.061691927727103080e-01
-7.985538890998240547e-01 -4.400727377586240163e-02 -1.043041041874722963e-01
-8.793032399568887492e-01 -1.103899026327167104e-01 -1.182174023235435245e-01
-9.682167923890638850e-01 -1.808581764433373762e-01 -1.481517415051057940e-01
-1.062976143171214138e+00 -2.551342218096969150e-01 -1.943686562741758217e-01
-1.160694681722127086e+00 -3.329462174907590333e-01 -2.569856391091079328e-01
-1.259001128183154350e+00 -4.129255665912938689e-01 -3.359473332883398666e-01
-1.355857277694126450e+00 -4.929535718518762710e-01 -4.307973144023681256e-01
-1.448502340197433291e+00 -5.713993065466248522e-01 -5.405272424665303888e-01
-1.535316786373075004e+00 -6.452826550479772161e-01 -6.636909376000580396e-01
-1.614185237853616561e+00 -7.121191799222770236e-01 -7.982961609606366027e-01
-1.682097053399904230e+00 -7.704542270621664857e-01 -9.418243175667988520e-01
-1.738388795881147697e+00 -8.166239414651197404e-01 -1.091441114357682984e+00
-1.780242056872862966e+00 -8.495635789844651065e-01 -1.243819506792550378e+00
-1.804610658316365246e+00 -8.689073049286100137e-01 -1.395343695589553290e+00
-1.812147136630091415e+00 -8.711113806732488918e-01 -1.542279025774657253e+00
-1.800661235035133645e+00 -8.562684934691915384e-01 -1.680658192567471509e+00
-1.769766006147971638e+00 -8.234367479868097695e-01 -1.806538785064707886e+00
-1.721170260210038272e+00 -7.704320010283230991e-01 -1.916101354701273962e+00
-1.652491271822422503e+00 -7.002303032016780060e-01 -2.005567596111256456e+00
-1.564809802037764763e+00 -6.132500843877523033e-01 -2.071570472295764631e+00
-1.460095525140100436e+00 -5.100153149858815960e-01 -2.111160579075503030e+00
-1.340304178394350565e+00 -3.920640331556836111e-01 -2.121887351496297480e+00
-1.206827920178670466e+00 -2.624666401649533021e-01 -2.101882068493749145e+00
-1.062647298735220902e+00 -1.235442790111568739e-01 -2.050015657806013358e+00
-9.102888749028320570e-01 2.114063415343118285e-02 -1.965903477790978515e+00
-7.534525818727267898e-01 1.685955844955021043e-01 -1.850025985317221844e+00
-5.950127152070393555e-01 3.145092286048691843e-01 -1.703695068125727241e+00
-4.390856098047628553e-01 4.555981190188788110e-01 -1.529180563480220023e+00
-2.879930578019621601e-01 5.866999479519363625e-01 -1.329570249552428862e+00
-1.450777628528865659e-01 7.040177997464536208e-01 -1.108957354753214108e+00
-1.197462390508682861e-02 8.026651313398851517e-01 -8.723211745167358533e-01
1.114991988760756642e-01 8.770962071655961090e-01 -6.256250001476210132e-01
2.281420969032856849e-01 9.210656172225509808e-01 -3.759580659388252477e-01
3.445370284147347695e-01 9.275209000452047103e-01 -1.318418168370051879e-01
4.681524369196072288e-01 8.923016628644300230e-01 9.726383180975900489e-02
6.034040578702023483e-01 8.179293037432802116e-01 3.021231300899661076e-01
7.508916872713146118e-01 7.134481487115946763e-01 4.751183558494660453e-01
9.108246275150347904e-01 5.897239851238476049e-01 6.118385155031039746e-01
1.081914211912031076e+00 4.599564757587402131e-01 7.109185892492446701e-01
1.223502781444253618e+00 3.735691674307783372e-01 7.769475031972934431e-01
1.272749618315166309e+00 3.840641315571451941e-01 8.319473927177005734e-01
1.302003865515206416e+00 4.079849413788298462e-01 8.895069174347643992e-01
1.326544131906325363e+00 4.274486550449581035e-01 9.497164684173147187e-01
1.344963347320857761e+00 4.423120554875847321e-01 1.011241679330207033e+00
1.357504754380889578e+00 4.508865934890509131e-01 1.072730979167884513e+00
1.362819687122644785e+00 4.533790966372672204e-01 1.132641129438787697e+00
1.361263287059833127e+00 4.484913856284487577e-01 1.189470226789472340e+00
1.351109307473939092e+00 4.373981316649995232e-01 1.241587640890983391e+00
1.334240888011321458e+00 4.178781323221401611e-01 1.287553344992144133e+00
1.309018225016827852e+00 3.917313163948197285e-01 1.325817561934526267e+00
1.276337407303791194e+00 3.585197007500017796e-01 1.355049868061760865e+00
1.236114672829796479e+00 3.192148787861401327e-01 1.374017217412800695e+00
1.189689715440141793e+00 2.737099457669125990e-01 1.381733565872068192e+00
1.137131987713178471e+00 2.235930564586264269e-01 1.377374394750615627e+00
1.080095881985172035e+00 1.691660877198089552e-01 1.360445976705736859e+00
1.019111870037022083e+00 1.122166342413314366e-01 1.330683038305831900e+00
9.559135332052953737e-01 5.355651176160585586e-02 1.288189495465788648e+00
8.915251195048674582e-01 -5.048702434454524837e-03 1.233355588000212055e+00
8.275827730846232466e-01 -6.232095828264373055e-02 1.166938773323960898e+00
7.654611308875416409e-01 -1.166342700409924160e-01 1.090014323833555121e+00
7.067198990796889069e-01 -1.665632698070775020e-01 1.003995085671138376e+00
6.524621331447140182e-01 -2.102926773467511945e-01 9.105650758237988640e-01
6.042285740236603697e-01 -2.466481095837847470e-01 8.117182904380859654e-01
5.633372335769886163e-01 -2.744964806462756313e-01 7.096855637898938918e-01
5.306072970383532983e-01 -2.925123437964392004e-01 6.068257314586300577e-01
5.071825250115884476e-01 -3.001532652284444325e-01 5.056889499393144582e-01
4.935784650166795129e-01 -2.966767556105968096e-01 4.088162932297190744e-01
4.904567830237708814e-01 -2.820024257808242396e-01 3.187077300033274163e-01
4.982308988182754250e-01 -2.563335724812637606e-01 2.378236154663025403e-01
5.174200941238864537e-01 -2.204309147122907875e-01 1.682687008945484841e-01
5.482875019526282090e-01 -1.752233987351420608e-01 1.119260271357033626e-01
5.914055470078543042e-01 -1.223276818124429816e-01 7.033077996368850004e-02
6.470448084244301290e-01 -6.314929897199469955e-02 4.425281488400001351e-02
7.154097601179604249e-01 6.933948520477413446e-04 3.449972620390642092e-02
7.962641902621397927e-01 6.796050969039348078e-02 4.127431001085858642e-02
8.881412383577625969e-01 1.385099564171028697e-01 6.448486141566969754e-02
9.889395467953530083e-01 2.123456931348870202e-01 1.042905755790883987e-01
1.094258661989542247e+00 2.912256681929145663e-01 1.607575535239962605e-01
1.201569319745240838e+00 3.740349855571754034e-01 2.343629471854340174e-01
1.307862767119270409e+00 4.596039217717269865e-01 3.250985223529418433e-01
1.411025915491993965e+00 5.454051452264457867e-01 4.324867446897736611e-01
1.508518595137966045e+00 6.291253548238074922e-01 5.553907297528281051e-01
1.600556990978470484e+00 7.054617920266290643e-01 6.922336349865041427e-01
1.680819552915208570e+00 7.759691205077399179e-01 8.404746181458229159e-01
1.751395590862883322e+00 8.335753307191227091e-01 9.975480785850803223e-01
1.806496238161432677e+00 8.797059494192676077e-01 1.160001227011395741e+00
1.844548941547025533e+00 9.118172541292755007e-01 1.324236013809067636e+00
1.865613095401381649e+00 9.262875950894761123e-01 1.486352023473106687e+00
1.868041220027967242e+00 9.219424909328906015e-01 1.642185437024988204e+00
1.848998568173782164e+00 8.996357188987772480e-01 1.787415715091034585e+00
1.809142518424172952e+00 8.575485266767080006e-01 1.917835945598150182e+00
1.749599503406551237e+00 7.944072610934581613e-01 2.029323267671425235e+00
1.668529094501168597e+00 7.130070035075416479e-01 2.117932878264281005e+00
1.568149684911251507e+00 6.130811808652240069e-01 2.180179805287802974e+00
1.449988761856345620e+00 4.961661064438718793e-01 2.213019179447510254e+00
1.315523570250339835e+00 3.649162627072701781e-01 2.213983309384808695e+00
1.167468473058054013e+00 2.217262984891887334e-01 2.181324652492732774e+00
1.009078830033673491e+00 6.935356816378547562e-02 2.114082450710098815e+00
8.430941115866653623e-01 -8.812385207523190656e-02 2.012125260557255491e+00
6.737800664843358600e-01 -2.475681203980833467e-01 1.876286319962020999e+00
5.032296484033633721e-01 -4.031619267121263062e-01 1.708251816624215769e+00
3.367994094537257177e-01 -5.522791960895729879e-01 1.510846695522041871e+00
1.767703384232722774e-01 -6.892035854446461052e-01 1.287745371262461136e+00
2.587246978182793089e-02 -8.091763173519702645e-01 1.043710948933666671e+00
-1.149721778126657074e-01 -9.065600519490437659e-01 7.845513106217311128e-01
-2.477463042484214228e-01 -9.744598586558681497e-01 5.172818771955384198e-01
-3.777774813464772619e-01 -1.005445067334185705e+00 2.504583463700982282e-01
-5.150532958547108242e-01 -9.912109266722493039e-01 -5.956659071169545516e-03
-6.656048067885032005e-01 -9.319631859579976529e-01 -2.411451060609620667e-01
-8.314395068671432965e-01 -8.351919638346848584e-01 -4.459848302143847310e-01
-1.012645860284648869e+00 -7.124864022255251728e-01 -6.141255942459015182e-01
-1.208009690272440428e+00 -5.778554390819617970e-01 -7.425457509207693541e-01
-1.363997141819748959e+00 -4.940171318514947063e-01 -8.356685162293728819e-01
-1.414854116629716829e+00 -5.140698147334914481e-01 -9.187323315608666441e-01
-1.446334194506141868e+00 -5.404787286895055276e-01 -1.004261892544515700e+00
-1.470235152032662196e+00 -5.586478423629247514e-01 -1.091221845120330602e+00
-1.485173053713557234e+00 -5.680754706482007421e-01 -1.177541830601480655e+00
-1.489394964381633990e+00 -5.689685342154281456e-01 -1.261041128032394765e+00
-1.483123711576850967e+00 -5.599015905072659560e-01 -1.339546900505378613e+00
-1.466486883076212333e+00 -5.400067481194945618e-01 -1.410863530332550297e+00
-1.438171408316536226e+00 -5.104102467221264261e-01 -1.472771384879659529e+00
-1.399014094275570885e+00 -4.705559583301123783e-01 -1.523243163594257377e+00
-1.349910980210216715e+00 -4.203863168317465426e-01 -1.560413878316548209e+00
-1.289969568459320204e+00 -3.622535412778741803e-01 -1.582567044185688276e+00
-1.221516915277130133e+00 -2.957499714922978140e-01 -1.588392940319547364e+00
-1.145551599405864929e+00 -2.223684340972608142e-01 -1.576863897265037950e+00
-1.062991185343177047e+00 -1.441793703851825259e-01 -1.547326187771497885e+00
-9.760974268014750432e-01 -6.229864918862457884e-02 -1.499606503215806130e+00
-8.862982996277483094e-01 2.093359363499702405e-02 -1.433945055000788615e+00
-7.956640059664179532e-01 1.035700428928262029e-01 -1.351086007013652557e+00
-7.060051277485754895e-01 1.832238003681867233e-01 -1.252242128599635684e+00
-6.197816258342326856e-01 2.581373383189061177e-01 -1.139152423552631355e+00
-5.387047717352259069e-01 3.258535596081303942e-01 -1.013986043373160895e+00
-4.642958170625670622e-01 3.839292125037284120e-01 -8.793344314348601198e-01
-3.981576506353932121e-01 4.303763751597911025e-01 -7.382015613987576996e-01
-3.417843083005352445e-01 4.636626158287477928e-01 -5.940190837769854237e-01
-2.954019116992286920e-01 4.815634384467743501e-01 -4.503304055544479212e-01
-2.596121927224893655e-01 4.831833893162580384e-01 -3.110409468182446791e-01
-2.334426774286068040e-01 4.669395400312182920e-01 -1.800382340211588716e-01
-2.165765331264051796e-01 4.331629342509121794e-01 -6.134029809472718586e-02
-2.090012359726590996e-01 3.836184605589252339e-01 4.139894391778287108e-02
-2.082702660821263152e-01 3.183140245501247523e-01 1.252972005975028225e-01
-2.147551189888871892e-01 2.412501193116840248e-01 1.878126630802218755e-01
-2.295571485969168102e-01 1.575388146851113835e-01 2.276099220532476763e-01
-2.535350313497476971e-01 7.183427004805817417e-02 2.447703244524157828e-01
-2.877458734113348959e-01 -1.134031835929616427e-02 2.404691169045052035e-01
-3.332906488845109871e-01 -8.780621454347259380e-02 2.168253524424467449e-01
-3.911295961519068998e-01 -1.545974541494963828e-01 1.766888665924930824e-01
-4.621024215100008048e-01 -2.100095613396890659e-01 1.235184093031203717e-01
-5.472087851785452095e-01 -2.530317823196399085e-01 6.082522541380817882e-02
-6.473889386772957444e-01 -2.837370881344077334e-01 -7.773449385697323022e-03
-7.635095424898996619e-01 -3.033993282755289567e-01 -7.921263808678769003e-02
-8.958719210492743779e-01 -3.148219543779069429e-01 -1.510498363731586913e-01
-1.039168181497665211e+00 -3.263760596366573896e-01 -2.220234860740162575e-01
-1.170850907079526326e+00 -3.608510966915421392e-01 -2.947586099079388955e-01
-1.276317233465104506e+00 -4.270048177847419746e-01 -3.766266825786857564e-01
-1.370103068198767815e+00 -5.031742935663530147e-01 -4.724222229973082943e-01
-1.459036265871046734e+00 -5.774405497815591204e-01 -5.822414749802290457e-01
-1.540936948285581032e+00 -6.475314955113592452e-01 -7.045314506833350032e-01
-1.614238175812916287e+00 -7.105598035152206338e-01 -8.372656354045153737e-01
-1.677758996573238459e+00 -7.633709759548574780e-01 -9.779796746007104469e-01
-1.727960779143438375e+00 -8.055134352781334606e-01 -1.123682967043674763e+00
-1.763579856225344411e+00 -8.345532975659507580e-01 -1.271151941692941101e+00
-1.784623919873408848e+00 -8.472630748466801753e-01 -1.416913211312107901e+00
-1.786643970725897423e+00 -8.455998343023838348e-01 -1.557151896612445796e+00
-1.771206411067777431e+00 -8.260846225000575416e-01 -1.688126674166040564e+00
-1.736666268876639663e+00 -7.893360632205171923e-01 -1.805994025218063515e+00
-1.683531563425348487e+00 -7.346540840552419072e-01 -1.907068780380452022e+00
-1.612566423906778290e+00 -6.620195925156764361e-01 -1.987867975748220495e+00
-1.523683982942080073e+00 -5.732608520512243455e-01 -2.045183505322194950e+00
-1.418100030456674432e+00 -4.698443357323517922e-01 -2.076266696512103938e+00
-1.298655730758600191e+00 -3.525278439269540209e-01 -2.078927505573056500e+00
-1.166536784731315946e+00 -2.246720798705083566e-01 -2.051524393453491690e+00
-1.024535932066235278e+00 -8.881722439577713346e-02 -1.993149956332613382e+00
-8.758442046190250130e-01 5.219147756865795407e-02 -1.903665396891554229e+00
-7.232526645330453752e-01 1.945196174514291776e-01 -1.783719738228074503e+00
-5.706165925817390239e-01 3.350322487160037888e-01 -1.634857154667436641e+00
-4.203967303732948357e-01 4.689498832626242120e-01 -1.459417112640979841e+00
-2.762101238458695707e-01 5.927525018435532145e-01 -1.260690592946393185e+00
-1.405157864903495424e-01 7.020777605296867341e-01 -1.042812062306922583e+00
-1.469596388758520611e-02 7.921995928142568921e-01 -8.108014829694898395e-01
1.016331132418349242e-01 8.578608839915858875e-01 -5.706385330203461725e-01
2.116047705554064406e-01 8.930067195812858571e-01 -3.293489225882340055e-01
3.216272658953734931e-01 8.913062578486420362e-01 -9.530776887443415113e-02
4.385394949815649146e-01 8.495871666813804568e-01 1.224154449626134317e-01
5.659281748319068273e-01 7.713446436488543556e-01 3.151166691041008550e-01
7.042724289412567451e-01 6.655465786761767255e-01 4.758995422463838110e-01
8.537425489284998781e-01 5.427844971652967532e-01 6.009923595030463028e-01
1.013436170398490432e+00 4.154006841688445140e-01 6.894146183835166974e-01
1.153143982508041843e+00 3.226748249632585552e-01 7.452160850972215922e-01
1.206091200414476594e+00 3.248532975970992442e-01 7.879255269899712033e-01
1.234935991307150482e+00 3.478605390645996276e-01 8.329040758490784402e-01
1.259815839477094634e+00 3.687590457137753241e-01 8.811500713752675740e-01
1.281309414204513386e+00 3.854615767631405787e-01 9.317812240316213357e-01
1.297844801554899785e+00 3.982384108048682703e-01 9.836587810245015495e-01
1.308950510259226929e+00 4.063516686518277576e-01 1.035618511177454959e+00
1.314593168466082318e+00 4.088044028337987634e-01 1.086428371488352029e+00
1.313847836143902326e+00 4.057462714343397781e-01 1.134764733712041673e+00
1.306903220554750389e+00 3.964295816600990063e-01 1.179337573336679990e+00
1.292984844492351515e+00 3.813908522780385391e-01 1.218820854591939229e+00
1.272507845470587595e+00 3.602442533696799676e-01 1.251988540526987048e+00
1.245810710818989531e+00 3.330059651931593923e-01 1.277693044377389953e+00
1.212618610212435666e+00 3.006612465207036955e-01 1.294869616040978944e+00
1.174257996633748968e+00 2.628654820440446405e-01 1.302681625563731682e+00
1.130529590321152744e+00 2.211785507796065198e-01 1.300396564749949357e+00
1.082947026715188388e+00 1.756850398278518577e-01 1.287577834394197929e+00
1.031773264367323195e+00 1.280423639884074594e-01 1.263958824040441575e+00
9.787205037284687492e-01 7.863756403600724587e-02 1.229605090736264339e+00
9.243507338277557883e-01 2.924585559573047305e-02 1.184787243371970167e+00
8.702335278975301680e-01 -1.927143752725758025e-02 1.130111382235090778e+00
8.174674473766119220e-01 -6.548464739511812571e-02 1.066433021639111800e+00
7.673827739822733918e-01 -1.081962763226899660e-01 9.948944714823496627e-01
7.212091310354951101e-01 -1.461621900359366677e-01 9.168889212055300053e-01
6.798063924840851424e-01 -1.778730004042947399e-01 8.340087400995667144e-01
6.446590183475634506e-01 -2.026827685754971631e-01 7.481060090628096626e-01
6.166655562728486917e-01 -2.195904296714354942e-01 6.611502302194063319e-01
5.965958272775820914e-01 -2.277721240688724280e-01 5.752025801025008045e-01
5.854693301086674184e-01 -2.270547621315517628e-01 4.924434059135257002e-01
5.834247305114268478e-01 -2.166848527038931771e-01 4.148866480405637991e-01
5.914551585469636219e-01 -1.972870752074463718e-01 3.446724327709956848e-01
6.096177210993426465e-01 -1.688337581203665505e-01 2.835946196827011656e-01
6.384494558750049009e-01 -1.322345925204062578e-01 2.333897975175617256e-01
6.778856168171496499e-01 -8.805157115915772381e-02 1.953818715889608648e-01
7.282428871795425529e-01 -3.762484015545647376e-02 1.708034824685084607e-01
7.887511677769522001e-01 1.864156153540363903e-02 1.603509942611663908e-01
8.591339646470279590e-01 7.942266519854732088e-02 1.647465181593140426e-01
9.376288746868828294e-01 1.446553268415904925e-01 1.843049992093592770e-01
1.022520976721108754e+00 2.137315258495230408e-01 2.193368540061390315e-01
1.111653350430835463e+00 2.860142216882584076e-01 2.700034538106170223e-01
1.202650844250419127e+00 3.606149055177926832e-01 3.362395460039656614e-01
1.293172378055387428e+00 4.361952117766141890e-01 4.176774977738704209e-01
1.380995683513141170e+00 5.109832908435715249e-01 5.135594791325844843e-01
1.465464459760903893e+00 5.813689229610905507e-01 6.227804293539142000e-01
1.543150303996067230e+00 6.465892645642599135e-01 7.435596570157531060e-01
1.611177015993446870e+00 7.053019230522821204e-01 8.737575171539755381e-01
1.669494337134083795e+00 7.533995012110440426e-01 1.010939074769659829e+00
1.715314067506602091e+00 7.898868025054618380e-01 1.152161899719582161e+00
1.744981899355374955e+00 8.150468691157570778e-01 1.294148150279951670e+00
1.760068572810364662e+00 8.243163337519138212e-01 1.433544661243407070e+00
1.757938726566623533e+00 8.180673593323183335e-01 1.566693757576215651e+00
1.737857761410350088e+00 7.954366552896087184e-01 1.689924730261976871e+00
1.700973418980598950e+00 7.544384491240524460e-01 1.799633535965998732e+00
1.645516723940542159e+00 6.969546288843888604e-01 1.892228490464954005e+00
1.571919669001374142e+00 6.235162247132318702e-01 1.964423301864798965e+00
1.481631063816533755e+00 5.345533602559553454e-01 2.013278846113924381e+00
1.376745136562011362e+00 4.307730788993500148e-01 2.036295516776729375e+00
1.258179364365244579e+00 3.150021705446578446e-01 2.031446333784020730e+00
1.128276286729282818e+00 1.894563388356312328e-01 1.997357832233863650e+00
9.894726597027262427e-01 5.702759470403630931e-02 1.933331183721039181e+00
8.449507516315223343e-01 -7.950237302391202632e-02 1.839434010579970691e+00
6.974989230441681620e-01 -2.164303628045503303e-01 1.716502328988110948e+00
5.506240400225063114e-01 -3.504562719589562891e-01 1.566225096282321205e+00
4.072465421854535861e-01 -4.775382089262915075e-01 1.391100112728573812e+00
2.701537179142383116e-01 -5.936090381402577831e-01 1.194465932759200877e+00
1.418808938589057878e-01 -6.947653174965531253e-01 9.805247694701670902e-01
2.348286019299339333e-02 -7.763652353158714270e-01 7.542897755774978785e-01
-8.553856247116420342e-02 -8.334949295170157590e-01 5.216749301587866317e-01
-1.882630633627509487e-01 -8.606913031230009059e-01 2.896673331853052424e-01
-2.911601171727143389e-01 -8.518906702902402373e-01 6.625584321442154478e-02
-4.002013835239749406e-01 -8.050879601846917533e-01 -1.397629746229065439e-01
-5.183442423540607358e-01 -7.243042523528328003e-01 -3.204116931737265306e-01
-6.461965989869723481e-01 -6.181531975108903731e-01 -4.695289165569832557e-01
-7.838719091357884139e-01 -4.969371886854340725e-01 -5.834633548315810714e-01
-9.304331102839509260e-01 -3.723946673672939300e-01 -6.618057935371883804e-01
-1.068136965430223739e+00 -2.717568256816118577e-01 -7.079841411217810965e-01
-1.130381780169054995e+00 -2.590054428118450658e-01 -7.377822816121375471e-01
-1.159390268912345645e+00 -2.804018427591037366e-01 -7.687654829011252300e-01
-1.185251204384794699e+00 -3.023299499621714959e-01 -8.037120656878944391e-01
-1.208831327476321604e+00 -3.225399769532471539e-01 -8.421331492602884827e-01
-1.230175529145785651e+00 -3.396773650077082318e-01 -8.833499414343484180e-01
-1.248015009140602594e+00 -3.538220966791810196e-01 -9.264869985093705518e-01
-1.261487560785343742e+00 -3.647167855199663355e-01 -9.706033472148238861e-01
-1.271212667026373033e+00 -3.706907803077569286e-01 -1.014754986970266559e+00
-1.275319097977121841e+00 -3.728288243185504114e-01 -1.057794415416491995e+00
-1.274717402948095435e+00 -3.695113383055591005e-01 -1.098687964230230962e+00
-1.268113095285427150e+00 -3.616319794684772493e-01 -1.136267067028743583e+00
-1.256276200706269552e+00 -3.481838724535729623e-01 -1.169481417862134220e+00
-1.238492184886947678e+00 -3.299629431962271542e-01 -1.197245649497871600e+00
-1.215532998010196319e+00 -3.064977553641816121e-01 -1.218618520635012858e+00
-1.187103758849479718e+00 -2.787045278963437567e-01 -1.232703925058353356e+00
-1.154143526693616417e+00 -2.464990139734201391e-01 -1.238795079647200037e+00
-1.116827868102807431e+00 -2.108601900798379725e-01 -1.236300597422889558e+00
-1.075994806628839173e+00 -1.723343088500390308e-01 -1.224840803119987331e+00
-1.032568920422288317e+00 -1.316068752175113266e-01 -1.204240961181349157e+00
-9.870873151296223336e-01 -8.996716792156134179e-02 -1.174518149270376455e+00
-9.409653957683599135e-01 -4.794734521428012375e-02 -1.135969182182457571e+00
-8.949468982837709419e-01 -6.896669665682923084e-03 -1.089082781740926764e+00
-8.501682215858207270e-01 3.218159289091186703e-02 -1.034605636280474972e+00
-8.077243435314627185e-01 6.823083323760199825e-02 -9.735093630932221132e-01
-7.685450449663425720e-01 1.000663374544730200e-01 -9.069659668038347888e-01
-7.338626810116891663e-01 1.269284975349134204e-01 -8.363675501034127935e-01
-7.046740433205178622e-01 1.479736381138029577e-01 -7.632611606944650351e-01
-6.816613302910445871e-01 1.622354788990438001e-01 -6.892952950011849156e-01
-6.656876119224631738e-01 1.692037601581756756e-01 -6.162340339393926891e-01
-6.572878927483054579e-01 1.683129514540521732e-01 -5.458510501495009715e-01
