1.496879304356641072e+00 6.547773499456011947e+00 1.915981240408887132e+01
5.257241693914569858e+00 1.039342690117103096e+01 7.211848351442926131e+00
-6.393985873380616525e+00 -1.154089742342719482e+01 1.220506065530156903e+01
6.084720850581507356e+00 1.122719475905810960e+01 1.106229656074864387e+01
5.750223920490139307e+00 1.084648162635948054e+01 9.864252561246322770e+00
-7.305369712108577218e+00 -1.264963685875046018e+01 1.445169046567864157e+01
6.539791469235189503e+00 1.161826840746614664e+01 1.299180137357399545e+01
5.737255057014123416e+00 1.083700276884752078e+01 9.790467185474108547e+00
-7.639365025832112188e+00 -1.310501016279958009e+01 1.503374722532296737e+01
6.317810988575585540e+00 1.139841244312785662e+01 1.220767778045503782e+01
-5.965667130541285168e+00 -1.109463429944261037e+01 1.063747069312390003e+01
5.663051760530465550e+00 1.078598504412371994e+01 9.341028890225695491e+00
-5.550079960192023876e+00 -1.068970010654513914e+01 8.724045456211349858e+00
7.353447295530128436e+00 1.271214181600187310e+01 1.454632879374459620e+01
-6.509679920798066455e+00 -1.159803344424781102e+01 1.285341080732261432e+01
-5.475079042668544282e+00 -1.059375795956152366e+01 8.455512490025972383e+00
-5.552175609707336257e+00 -1.066065865308440408e+01 8.886001951300059432e+00
6.746356830985409836e+00 1.195964862758816061e+01 1.316452471985709494e+01
5.769137323956839758e+00 1.088747384394047657e+01 9.849278904286569158e+00
-7.438353573145999320e+00 -1.282948929956364381e+01 1.469084911227519896e+01
6.446137284371335596e+00 1.152853019744850727e+01 1.265639995102159787e+01
-5.000675697781333362e+00 -1.017580951023016844e+01 5.464528975404041589e+00
6.080597837845692410e+00 1.122398032403909518e+01 1.104225637058391030e+01
5.697844148687675414e+00 1.079464731590191207e+01 9.625638482886744285e+00
5.862291140545607071e+00 1.096490837632395632e+01 1.032570004213781445e+01
-6.234502324456850708e+00 -1.135666917270346765e+01 1.171853342157802125e+01
6.698094154532939548e+00 1.188301157491518190e+01 1.310518408390744050e+01
5.717639332231597038e+00 1.082668987298616337e+01 9.659727111419837087e+00
5.919538913830533211e+00 1.100805053092554964e+01 1.062857051739448622e+01
-5.602403852588220268e+00 -1.073620817353893564e+01 9.004722269013933911e+00
6.464627359200800782e+00 1.162213738417692710e+01 1.241467468394650631e+01
-5.776835989546036387e+00 -1.089523315817041293e+01 9.877135995018297976e+00
7.331640773366324915e+00 1.268562864197585505e+01 1.449788003210005982e+01
-6.518831683269466382e+00 -1.159579203946766235e+01 1.292635093157694115e+01
-5.618874747292624150e+00 -1.071327869907301533e+01 9.271284562827183606e+00
5.695422858483573769e+00 1.082372509487880485e+01 9.465708199386552835e+00
5.072737153478254157e+00 1.024613305914522066e+01 5.926896414208067121e+00
-6.433097741843164741e+00 -1.159367359505808004e+01 1.229278212615502497e+01
5.969316518516500025e+00 1.109745039324399762e+01 1.065600672211405708e+01
-5.611663418866844388e+00 -1.073243526406318793e+01 9.110083113408455446e+00
6.193451209762093512e+00 1.133740853096706047e+01 1.147841878587889752e+01
-7.180387389959947519e+00 -1.248319411263911149e+01 1.421458339097190304e+01
6.645076015161251348e+00 1.172188227967649610e+01 1.334771475530284235e+01
6.241086785286187322e+00 1.131576060413385854e+01 1.194947983630635058e+01
-6.325936407503799153e+00 -1.148181428009583271e+01 1.192599033326003521e+01
6.455313278922147013e+00 1.161008648831845669e+01 1.239220945221040893e+01
-5.826655740152229868e+00 -1.096189136239193651e+01 1.002135709211608017e+01
6.950276787538191670e+00 1.219487721759612420e+01 1.370566063536045931e+01
6.426686978958594310e+00 1.150202870161520607e+01 1.261492736931551661e+01
-5.160270968848015727e+00 -1.030786226840684172e+01 6.596341293583455112e+00
6.074674559111545413e+00 1.120357305732770214e+01 1.107789894375860840e+01
5.832904497828479862e+00 1.093985382192894917e+01 1.018016068326236301e+01
-6.564569608067094109e+00 -1.174661167216357072e+01 1.266994015564444176e+01
5.377326058017888322e+00 1.052292730681060995e+01 7.815362312945800305e+00
-7.240077829474982352e+00 -1.257057148532212310e+01 1.430389705417644741e+01
6.613311916757235842e+00 1.168835162221801127e+01 1.324963547800030206e+01
6.097652139007878169e+00 1.116597689949455585e+01 1.143013697902612336e+01
-7.138571466763724338e+00 -1.243520954643556919e+01 1.410982028928511411e+01
6.682427425621285444e+00 1.174347124298125777e+01 1.352465038799768493e+01
6.517022045292364396e+00 1.159403609656013145e+01 1.292000505731131099e+01
5.647881583633989955e+00 1.077731748202351625e+01 9.243849957523870842e+00
-5.858957842248066150e+00 -1.098741343892455191e+01 1.019076708153832911e+01
6.584506909837113398e+00 1.177058953853565093e+01 1.272314788574448130e+01
-5.256413170053830797e+00 -1.042077313984536069e+01 7.058122350082797425e+00
7.113208039787766168e+00 1.239803307924851339e+01 1.407148870654018680e+01
