3.505083051416169474e+04
5.297699415982440769e+03
6.937251292838693644e+02
8.140151826312389005e+01
9.897893930318980793e+00
1.182537914283337432e+00
1.461806800207047785e-01
1.793937326187180700e-02
2.257428066580734107e-03
2.821640653597984154e-04
3.605308340199166113e-05
4.559732012181861594e-06
5.889840866289002278e-07
7.494403631961182625e-08
9.740682624852331222e-09
1.266909828194688022e-09
5.755614989446723124e-10
5.742806939955862222e-10
5.461679782768239490e-10
5.349290660274246030e-10
5.329569532414345621e-10
5.282488192663877081e-10
5.265818869678663753e-10
5.246777933438706680e-10
5.206652782343272377e-10
5.185679689669098896e-10
5.158032614540712916e-10
5.156168315208459680e-10
5.126179553106394315e-10
5.099851356326966510e-10
5.023258246711205098e-10
4.838433815851972607e-10
4.668042299293522669e-10
4.584268092203551251e-10
4.567998265439560437e-10
4.436932532610707435e-10
4.373028089933325536e-10
4.352834566922199949e-10
4.326768762052523370e-10
4.280905227181588760e-10
4.277425459999682284e-10
4.223421376948011588e-10
4.175756745038844028e-10
4.064814443838495522e-10
4.029001601441746481e-10
3.846703467652178125e-10
3.743317214687681060e-10
3.680415551870638993e-10
3.671865761579458874e-10
3.598684170720545442e-10
3.544998142205155201e-10
3.530109945260122646e-10
3.475810262686698279e-10
3.432843478631154432e-10
3.328292352308395684e-10
3.194216658455890441e-10
2.898291776751552646e-10
2.887300509714605157e-10
2.787996728909415303e-10
2.742995229123304758e-10
2.714667648720464368e-10
2.708534748532152201e-10
2.699921064962240246e-10
2.685411226836480766e-10
2.649900457939175355e-10
2.645906907244708222e-10
2.642808741320904732e-10
2.570618120453599752e-10
2.540076012034229333e-10
2.524031546413889973e-10
2.511738965812484916e-10
2.501601940377083603e-10
2.487560188001332454e-10
2.453617019597561446e-10
2.323179630994904656e-10
2.299597756877683993e-10
2.272965564010571584e-10
2.264897041633678042e-10
2.260609747292394288e-10
2.237998846381910420e-10
2.223559944427142720e-10
2.215635082257693493e-10
2.211864303474048792e-10
2.195259401123203212e-10
2.183583401468575756e-10
2.175101979586681419e-10
2.162381766445282264e-10
2.162120337675860489e-10
2.161570601295531203e-10
2.161063946922184085e-10
2.157861060761284818e-10
2.155979131518254482e-10
2.149735070140131347e-10
2.149312256770073980e-10
2.149151520357730144e-10
2.145569147680805182e-10
2.143499056846262495e-10
2.137232387120436189e-10
2.136620433110625735e-10
2.135345207396908921e-10
